id,phone
2465,56985662788
5909,56985500344
3883,56979083612
5516,56983003353
3347,56999915690
2044,56986836084
3196,56977053432
3495,56977654177
3086,56982910697
2879,56980525794
5247,56990023653
5951,56972814498
5546,56997450755
5581,56972576348
3100,56992162239
5493,56992409077
2532,56975389815
5927,56972239021
5472,56974128639
3497,56999884127
3545,56981376716
5205,56993787007
3175,56997852175
2467,56978448663
3378,56991544785
5576,56988179429
3690,56984321749
3975,56971545476
2777,56998535764
5502,56978180481
2454,56970991816
5013,56979797886
2758,56997364875
2598,56996040907
2285,56983307781
3240,56987523220
3572,56988340080
5690,56991047494
2929,56977403293
2222,56986477830
3461,56982115452
2945,56977539170
2713,56980601319
5439,56997999426
2624,56978746470
3244,56998435936
2984,56971855407
2804,56980624001
2783,56972225367
3310,56997647278
5384,56992476050
3709,56989838396
5948,56984290628
5163,56978422860
2290,56984586017
2707,56981114752
5102,56976707941
2326,56970903035
3223,56996887733
5257,56983872579
2744,56997376475
2604,56982123500
5724,56978475836
2673,56997122132
2294,56974217750
2926,56996216066
5880,56992484326
3222,56978651686
3719,56993229317
2013,56979339228
5084,56994853336
2137,56988532701
5560,56998004616
2045,56990348774
3653,56979581183
3992,56985901430
2769,56973237369
2743,56978830460
3509,56992649493
3400,56997002668
5587,56975308052
5965,56979523275
5536,56991293459
2192,56983801775
3846,56995920320
5284,56975180577
5042,56992455161
5706,56990891181
2368,56970188759
2188,56988833420
2046,56986900142
2795,56976977953
5052,56971715135
2140,56977554939
2264,56994526402
5737,56997911997
5519,56992151212
3452,56989973659
3527,56978204995
5983,56979793978
2054,56975829990
5113,56981068892
5375,56994297669
5849,56978545032
2474,56991363098
2351,56996949163
5020,56995151598
3265,56987439011
5535,56982276127
3643,56980302292
3426,56983734061
5592,56990044318
5324,56978804342
3677,56971070636
2660,56974140889
5476,56984777896
5229,56995062645
3058,56980375492
5261,56993426813
3761,56970573434
3735,56981506661
2808,56984855063
5337,56972875892
3500,56989410174
5032,56997006790
3125,56973212406
2095,56989796851
2108,56979292090
5732,56999197026
2533,56995163292
3803,56975556228
2582,56982750037
5133,56977742355
5727,56988057766
3834,56979919454
5758,56997949533
2488,56984197506
5181,56988125980
5766,56990570633
3820,56981173969
2726,56972070288
5905,56987075024
3351,56975984857
2036,56995343558
2978,56970874362
3593,56978246506
5119,56997024842
3019,56989257886
5338,56975225115
2925,56976151637
5061,56999784600
2904,56976232076
5270,56975710119
2311,56983293038
3463,56976307688
2064,56974752457
3029,56999351700
3602,56989573598
2189,56981122669
3427,56973222630
3062,56994667819
3096,56975196593
5689,56988934068
3931,56994190787
2180,56986751371
3682,56979434502
5254,56970966788
5640,56990700957
2091,56996143873
3517,56980311589
5342,56970061620
2117,56975086607
5663,56972705144
5103,56977907349
2646,56989433626
2059,56974115650
5636,56987182360
3544,56976635457
3476,56984900256
2200,56982106240
2282,56987013913
5854,56997943539
3313,56985560814
5312,56983386540
5768,56989178710
5018,56989991393
2332,56995098937
5872,56970719245
3466,56975029543
5378,56975711767
3059,56998078748
2299,56993147901
5520,56979451183
3523,56997930805
3393,56977088693
3559,56993443846
5932,56999901113
3737,56972987070
5041,56998752220
5365,56979905593
5054,56985589828
3811,56972700695
3583,56982734256
5896,56981127214
3458,56982630119
3015,56989134487
2803,56974615342
3639,56970275572
3882,56988446420
5299,56980317418
3684,56983148556
2153,56979351542
3877,56986772904
2913,56979792585
2042,56977250130
5876,56982479334
3346,56988737241
2333,56970096479
5045,56998693663
5179,56999355719
5734,56979135962
2418,56984905065
3770,56986523222
5116,56995156021
5480,56996981981
2452,56987051446
2944,56999996690
2866,56975914121
5430,56979198558
5835,56989534023
5942,56981891557
2837,56974338645
3184,56988125840
3079,56977612366
3367,56970019061
5405,56992213413
2511,56991196052
3822,56991455041
2701,56999245585
5693,56984301804
3699,56975445816
2979,56989704899
3766,56979967568
3462,56986436288
5610,56990157831
5135,56999775006
5686,56983697933
5923,56980415244
5700,56989891531
3779,56977340035
3031,56974735476
5374,56983044518
5702,56988814645
5515,56998190561
2359,56994665459
2871,56985575957
5743,56986565124
3489,56994828476
2662,56989620324
3193,56998774485
2493,56999032200
2527,56981653657
5231,56979479319
3722,56998692118
3577,56981101116
2115,56997229633
2749,56970491521
5413,56987703458
3672,56972022087
2977,56977779712
3402,56979878753
2111,56993883444
2842,56996941048
3922,56992241925
2237,56998928740
3403,56999798251
5009,56981845251
2784,56988229377
2722,56971287867
2479,56991198220
2554,56987903059
2422,56978579723
3851,56975196231
3781,56989549429
5778,56973898739
3730,56975576197
2213,56976958406
3576,56990165217
2070,56988700808
5626,56986495127
2852,56974899835
2484,56972684974
3119,56984291720
5415,56996304047
2835,56976610098
2618,56976564141
2729,56987599623
3981,56982908789
3333,56974370122
5792,56974641656
2883,56997331541
3630,56999992528
3552,56973926353
2963,56986276567
3942,56994874195
3154,56986075598
3472,56999390259
2473,56988295147
2032,56971358293
2895,56985558626
3532,56994251725
2791,56979326533
2420,56991974077
2306,56994508485
2763,56978258266
5173,56988539992
3092,56978260652
5790,56973382507
5494,56974427960
2621,56993574116
3392,56970781135
2318,56990493419
5332,56977237325
5174,56987900353
2993,56976855044
2022,56986983239
2499,56986840663
5739,56975708019
5946,56991524917
2481,56983493545
5227,56974097396
3303,56989007629
3703,56973645214
5608,56976514953
3375,56971072812
3832,56973226609
2353,56995398881
5871,56973853992
2457,56999891297
2507,56991968474
3335,56985580931
2561,56992280103
3214,56979446661
2811,56972316596
3746,56999584315
5419,56995490421
5306,56989906163
2955,56981448389
5729,56982659486
2491,56979119760
5436,56993112149
5787,56970289945
5145,56979035741
3001,56974436656
3725,56975446377
5408,56983705809
3917,56976791927
3688,56985938820
5367,56999984994
2805,56989962001
2445,56983760311
2442,56993913896
3724,56971454785
3181,56990321847
5933,56970108902
2131,56980143960
5428,56988805949
2848,56984329698
2608,56978307152
3777,56987568741
3318,56979726877
5699,56972099713
3965,56981161749
5279,56988223625
5300,56996716084
2341,56996400392
5669,56992234547
5886,56983702789
5830,56999944441
2996,56975250358
2011,56989164965
2530,56993230605
5210,56999093829
2860,56976952796
5058,56994904009
2685,56978651974
2118,56970032084
3595,56970902598
3578,56976734405
2257,56992086798
5940,56985564491
5879,56996345844
2258,56985459611
5171,56980810155
3875,56997628014
2094,56981010192
3433,56978055318
3825,56972992974
2603,56975784215
3117,56973852188
3634,56989934147
2468,56991198754
5803,56992583088
5460,56990991610
5586,56976678536
3888,56990547848
5813,56980404061
2502,56994407465
3843,56974803424
3065,56985500028
2475,56984262991
3580,56982158633
3594,56979674942
2870,56986084740
5293,56974527258
2305,56990496514
2393,56982506857
2271,56985389528
3622,56971203972
5236,56973111895
2787,56986060704
5902,56988867444
5864,56978218249
5828,56992167786
3112,56984415826
5761,56992203897
2508,56992117914
3475,56999656789
3752,56989264136
2953,56988555293
2981,56974448660
5988,56994940672
5134,56972771136
2563,56972336570
5308,56987160790
3284,56977530087
5548,56992236904
5357,56987047421
2150,56973855266
5547,56984720185
5728,56986691107
2324,56984295234
2338,56986203547
5136,56982794787
3145,56988869329
2096,56984330379
5466,56981547960
2103,56988977219
5656,56985239433
2789,56985205637
3496,56990017741
3804,56989557271
2910,56977385234
2638,56994988884
2959,56987593517
3542,56979752802
3652,56977295033
2921,56994050061
5840,56992039956
5087,56989685019
3106,56998468229
5607,56988596317
5387,56994854856
3738,56983476530
5562,56982918166
2139,56978605347
5785,56971161523
5412,56971780783
2570,56985238625
3241,56982899381
2971,56996096377
3325,56989615877
5085,56997201284
3191,56996759649
2179,56972781210
3947,56972622877
2657,56987193124
2923,56979373401
3243,56997528411
2781,56995224125
2471,56971907761
3539,56988827160
3750,56977280950
5024,56970125093
3896,56992784223
3925,56975043761
5495,56996167803
5362,56999354381
5616,56976404807
2080,56988298528
3616,56985116662
3239,56985553647
3116,56981278473
5538,56984501826
2177,56982822214
2877,56980856777
3998,56977798646
5131,56992861596
2219,56974370919
3970,56970930624
5929,56983942717
5907,56993868355
3707,56991677161
3414,56993445067
5474,56972587062
2129,56970393694
5297,56997839507
3938,56995941708
3488,56977515675
5481,56975508604
2207,56984072986
3953,56992421958
2159,56995284872
2403,56982445385
2590,56986046537
2088,56995343741
3118,56976442673
5448,56977199067
5776,56976028623
5858,56972437055
2572,56990106700
5726,56977736976
2734,56993509934
5577,56985215958
5521,56980813464
5380,56975802831
3139,56984311322
2628,56981504384
2183,56974948221
3954,56991164651
2122,56981060888
5992,56993722434
3971,56994440485
2847,56996700711
2312,56985967635
5395,56978369075
3854,56992352150
2494,56972712420
2004,56974816812
3422,56992769400
5653,56970548700
3890,56984574297
3371,56983220618
3608,56979242017
5148,56984733663
5441,56979190761
5251,56973671544
5568,56997432116
2043,56993103597
3302,56990493775
3554,56990346350
5458,56994646898
2756,56970902117
3755,56977799175
5044,56993426236
2173,56986912342
5218,56976430937
3933,56978503959
5583,56972351108
2642,56971315518
3254,56972588885
2127,56974654703
5531,56981713885
2573,56981278890
3540,56990125206
3889,56984615082
3763,56976495857
5773,56984052753
2826,56995763691
2319,56970185180
5752,56974226819
3068,56997845118
2358,56980939419
2537,56990968263
2463,56978131181
2794,56994965566
2098,56974368834
3916,56989232498
2060,56979605409
2874,56981872763
3075,56995452309
3359,56995559427
2818,56996061026
3571,56999588555
5981,56975303374
2669,56970097017
5675,56994444599
3270,56993832723
5964,56992224735
2616,56988000239
3792,56997107666
3384,56989099617
2768,56995707916
2277,56974637142
2486,56997367627
2104,56989011450
5589,56974107748
3485,56974272858
2897,56974937481
5865,56993064493
2165,56978493569
5184,56987131404
3748,56984752398
2817,56970929728
5571,56984781045
3220,56970935655
3831,56977155800
3905,56980585330
5969,56979214993
3907,56995301506
3039,56997695426
2535,56983306361
3366,56970829448
2731,56994521007
3291,56980208623
3227,56988492543
3114,56991708563
3179,56991879567
2751,56970836453
2872,56998435683
5368,56979188288
3388,56987683965
3754,56985126877
5873,56974076740
2178,56988467928
2924,56973053873
2884,56977923261
5035,56986634547
2345,56999862010
3635,56981492404
3547,56983438950
2276,56979861867
2919,56988205466
5233,56981211502
5682,56977644401
5030,56980249573
5077,56978348957
5160,56999951613
5829,56986332154
3362,56990836130
2455,56979428109
3389,56976293789
5046,56998163125
3421,56977889480
5141,56997914762
5625,56991899927
2896,56997351582
5396,56995691343
5721,56993360231
5892,56978024870
2936,56994348470
3765,56985661900
3283,56972438260
3522,56988107735
2610,56985014757
3350,56983348139
3628,56987044734
3957,56987309416
5912,56996429474
2607,56981422902
5011,56988686635
5826,56975807676
2068,56993969034
5204,56984120610
5556,56978317094
5354,56974987804
3859,56992614952
5144,56971613391
2779,56978208643
5422,56991174184
2244,56993302883
3801,56972030631
5353,56999953147
5847,56978627289
2020,56992846272
3530,56995492776
3170,56970145640
2717,56972933716
2385,56973756656
5775,56986502689
5427,56983970256
5561,56988096381
2035,56991378910
5322,56970417580
3443,56981331738
5185,56990784381
2175,56978745216
3199,56993144062
2975,56971390570
2764,56985648397
5526,56975861769
3406,56989316931
5228,56976809671
5533,56983221631
3886,56991572604
2699,56975728323
2531,56985206733
2956,56990436073
2569,56982972316
3806,56980171754
2728,56994378050
5688,56989246379
2661,56987488782
5199,56996380616
2370,56983397978
3011,56986694790
5288,56978583199
2128,56977709198
2574,56981899758
3706,56980362515
3711,56981699598
3067,56973707674
5875,56990105618
3249,56983846803
3604,56981754655
5325,56982163875
3126,56970406815
2260,56994775766
2663,56981360560
2825,56997027003
2184,56977908083
2229,56981401275
2206,56995402101
3774,56994328558
3943,56977708745
2040,56982278619
3293,56990873938
3612,56992579380
2496,56986703528
2858,56978176256
3018,56989201963
5852,56998195027
2807,56991893654
2821,56975331391
3149,56998283404
3340,56971901538
5924,56991513650
3133,56989785768
2528,56986899212
2325,56996273596
5996,56983297347
2915,56986400927
2174,56991147863
3574,56991218681
2902,56997085379
2577,56973638606
3564,56997552173
2571,56975945992
2949,56981397322
2939,56987558918
2482,56980095802
3153,56983534648
5855,56980645170
2107,56994650050
5967,56990031299
2437,56974645764
2157,56995577855
2938,56975388194
5716,56991859686
2773,56987780356
3420,56995132279
5291,56991239627
5917,56990616237
5449,56993037673
5303,56990593671
2549,56996962982
3833,56999333748
2302,56994632030
3040,56985185000
2736,56999281290
5603,56997363692
2997,56974148245
5398,56996639574
3051,56982841346
5893,56973119137
5347,56992698555
2875,56993771107
2132,56984010319
3102,56980644452
2195,56987751190
3837,56990503772
3451,56981450400
3869,56990922697
5106,56977340422
2126,56985453368
5105,56981922393
5023,56980518060
5212,56991188061
5290,56998719196
2812,56984094201
3829,56987270926
3379,56977406748
2336,56993006858
3381,56977479495
5036,56996645141
5265,56987491645
2093,56996944410
2510,56998149784
5941,56986113210
3014,56992685641
5258,56993469756
3656,56989094482
2822,56988325972
5725,56998797204
5954,56994728575
5672,56982224480
3874,56996419166
3180,56993507834
2833,56996148247
5985,56994132095
3860,56980665324
2252,56976187856
5877,56978400328
5554,56999053314
2168,56981259928
5043,56981687007
2581,56994560142
3140,56972355146
3432,56990487710
3155,56974955444
3152,56986694401
3105,56988103186
2374,56990891005
3809,56987404977
5972,56985354524
2968,56970850719
3908,56999291294
5569,56974840314
3676,56973887650
2247,56979489583
3913,56979127469
3958,56978809418
5217,56987754571
3702,56971762167
3769,56985171392
3035,56990961431
5834,56992034326
3665,56989698332
2396,56977472708
5609,56990094997
2356,56986143243
3611,56970413777
2230,56992193362
2876,56976543306
2932,56999651654
3868,56978792556
5026,56990372956
2120,56975056950
5397,56970871684
3894,56995397761
5345,56986018146
5660,56979593960
2534,56987011390
5513,56990604567
5156,56971941375
3273,56989062490
2130,56972875854
3428,56988374301
2966,56994039393
5741,56987610283
5264,56991161374
2995,56985336962
2234,56990439258
5019,56990264901
5292,56996475242
3795,56987984429
3812,56979754130
3716,56998668183
5754,56994485184
5956,56980927838
2987,56991308869
2019,56979613897
2387,56992398840
5201,56976763884
2702,56978300267
5974,56981868961
5529,56997846110
5541,56996835060
2501,56983311909
2679,56977002429
5012,56988539389
2820,56993723682
5034,56986452234
3944,56993244525
3000,56994731528
5795,56985644917
2998,56985816686
5359,56991922972
3409,56977465095
5193,56975788396
5209,56977445967
5962,56985538354
5887,56994276147
3425,56970628114
2039,56971070328
5509,56980702100
3661,56992127970
5599,56981160125
5161,56988781380
5971,56977904470
5063,56999470753
3334,56976952645
5630,56996732890
2272,56990644836
5129,56985603812
3657,56980788599
3459,56992652437
2832,56974123008
2082,56973604493
3412,56970357158
5995,56975124510
2342,56988764223
3928,56972700557
3698,56984651799
3470,56979280906
5708,56973686348
5318,56980435455
2269,56994623729
5275,56975338742
5423,56991978426
2686,56978853151
2261,56984663895
2753,56986952127
5155,56990222961
2622,56988920640
2948,56975421932
5889,56971475300
5944,56973226577
2548,56974975305
3596,56995724116
2706,56985362155
5621,56971454798
5780,56977948814
3615,56992891300
3237,56997619550
2367,56977687747
5274,56993893332
5313,56985641507
5498,56980988998
3107,56987229824
2226,56983041725
5259,56970749338
3165,56989817162
3782,56998068196
2147,56989058307
3506,56974744016
5118,56986116944
2113,56997282453
5593,56985096059
2254,56995295513
5004,56997865668
3785,56971550342
2799,56985422393
3588,56978016590
3681,56970787188
3906,56986388461
2181,56997181266
2407,56980479874
5659,56993282050
5620,56999664032
3924,56986704298
3839,56981042373
5510,56997391772
2905,56983475170
3537,56994538787
5976,56986768594
5255,56971458863
2933,56980502310
5182,56993910600
5226,56973621025
5197,56982536639
5343,56980317767
2615,56995515843
3511,56982778546
5242,56977754570
3739,56997794521
3416,56993023978
2741,56993691181
2792,56978583211
2136,56972985248
5619,56993161478
5597,56996975735
2738,56975284784
3727,56981116364
3567,56984875292
2522,56993426266
3982,56999276790
3053,56988025641
5911,56993137839
2605,56997058222
3148,56970035872
5651,56981940431
3810,56981272872
3450,56987679397
2203,56993203751
5831,56990970679
5450,56971384436
3110,56977032268
3088,56983302939
5482,56990988108
5315,56997235838
3226,56985632679
3166,56980408942
3331,56989613184
5273,56983016716
2960,56970565812
3747,56976799794
3901,56979427971
3710,56989959606
2006,56985779981
5501,56975534818
3361,56974734856
5029,56987046412
3996,56983701307
3983,56988531434
2704,56982258393
3258,56984045172
5815,56989368405
3330,56978314270
2349,56990970043
2085,56971988788
2201,56972251673
3481,56984287225
2417,56981241028
3499,56972467505
3541,56994830235
5613,56970496102
2542,56980247396
2199,56983711329
3136,56989569924
2676,56980738554
3892,56986807680
3778,56982764145
5237,56984994346
3097,56972943844
5827,56977578371
2461,56982534202
5002,56974600995
3827,56981463141
3697,56974580036
5175,56988116622
3203,56991215476
5416,56999110023
3057,56996708277
5348,56993518091
5086,56970116162
5530,56999507750
5918,56985862718
3519,56994654625
5349,56994714157
3464,56986390657
2566,56978056786
2246,56976839946
2517,56979726267
5139,56996279698
5080,56993779363
5138,56971660826
3398,56992814251
3553,56995118798
5176,56995826506
5824,56998303735
5740,56977973828
2840,56974612737
5542,56987493483
2288,56973013974
5169,56995529039
3946,56977184257
5355,56989968545
3648,56996399982
2500,56993587631
5260,56972033557
2313,56974619539
3215,56978249611
5719,56998355866
2958,56979527894
2698,56975218961
5629,56980914155
2144,56996205849
2644,56992896161
5898,56997833139
2316,56984731024
2824,56997497460
3377,56982989794
2227,56992359660
2816,56972402375
2190,56986039376
2637,56993457684
5142,56987522312
2819,56978075162
5527,56972769109
2684,56970415216
5897,56993928158
5331,56984865965
3776,56971947664
2916,56987831089
5435,56977527305
3655,56990155610
3043,56996686449
5528,56999061927
5786,56991513110
3731,56991387502
2112,56972086794
2408,56977744473
2166,56978739540
5794,56973723057
3037,56989347328
5697,56994365665
3131,56994095271
2380,56977477092
5333,56989034314
2056,56981975931
3034,56972363918
3356,56971351614
2705,56992078263
5107,56984240590
2198,56985608062
5676,56970745267
2400,56986333362
5894,56977717977
3242,56992517454
3285,56988337126
2037,56989222978
3081,56985463513
5420,56983253811
3929,56981699715
3231,56996658805
5984,56983289933
2867,56983350669
5818,56986652468
2770,56991604088
3794,56985354914
5127,56990247272
5639,56978164320
3160,56970798985
3666,56974941910
3663,56974154616
2640,56982846234
2458,56971322426
3742,56986135120
2609,56971612110
2513,56975570053
5110,56977102016
3071,56974241277
5523,56971219939
2986,56998710883
5326,56994706267
3469,56970482301
3787,56988142327
5241,56973899084
3454,56971334543
3407,56997225373
2766,56976141566
5165,56995547633
2801,56988204859
3713,56970952306
5804,56979629930
2243,56995595877
2216,56978725638
3212,56974930488
5986,56979545211
5644,56984479147
2202,56970889030
2051,56997710209
3441,56993610151
2431,56994685698
3022,56997053012
5115,56970284381
2397,56999510387
3474,56979807403
3647,56983409310
3871,56980442399
2703,56987843592
5015,56970911594
3344,56991341711
5075,56986593028
5628,56992852321
3582,56997373656
5072,56996686972
2529,56974497188
2546,56999982273
2557,56982477457
5049,56986818056
3956,56983345117
2588,56985960998
3183,56988748809
3091,56985417960
2262,56970660304
3503,56970238320
5649,56988403748
5096,56985980906
3404,56977898033
3164,56975012875
2232,56970130478
2853,56988121623
3395,56987006306
2864,56973331854
3172,56977633420
3638,56987030554
5491,56982455719
3705,56995083558
5903,56975723008
2477,56984651466
2538,56994706888
2890,56986913000
5642,56999867686
3625,56986205175
5908,56980282711
2739,56980256520
3368,56990799646
3900,56998147638
3445,56993826823
5068,56990462961
5414,56991372719
5323,56988182934
2220,56995734985
2931,56988622205
3751,56985887202
3306,56987694964
3974,56989531789
3960,56971913647
3156,56980768687
2164,56997903085
3063,56973499527
5588,56978796137
2797,56995118341
3973,56982392239
3069,56973197894
3876,56984293438
5031,56983899915
5857,56997737790
5477,56986074711
2124,56990742290
3997,56991391821
3027,56979506183
3484,56992597825
5166,56991318524
3235,56986434045
2185,56972748641
2462,56989609941
5154,56973027851
5317,56988241276
3662,56973705429
2775,56971053893
3321,56975246889
5850,56985177006
5406,56978864071
5822,56996899643
2087,56988352535
5059,56990243365
5949,56989774465
2329,56993707101
5074,56998557859
